,question,answer1,answer2,label,sas,f1,bertvanilla,berttrained,bi_encoder,bleu,rouge_L,meteor,answer_encoded_twice
1551,what is the highest grossing fast and furious film,Furious 7,The Fate of the Furious,0.0,0.4643360674381256,0.4,0.5663057565689087,0.510820209980011,0.4947030544281006,0.0,0.2857142857142857,0.1063829787234042,The Fate of the Furious
1552,what is the highest grossing fast and furious film,Furious 7,The Fast and the Furious,0.0,0.2669040262699127,0.4,0.5686648488044739,0.4695039987564087,0.4008704721927643,0.0,0.2857142857142857,0.1063829787234042,The Fast and the Furious
1553,what is the highest grossing fast and furious film,Furious 7,"\""Fast Five\""",0.0,0.0102633647620677,0.0,0.3542256951332092,0.3171997368335724,0.3283490836620331,0.0,0.0,0.0,"""Fast Five"""
1554,what is the highest grossing fast and furious film,Furious 7,Fast & Furious 7,2.0,0.7894027233123779,0.8,0.7162535190582275,0.7834197282791138,0.8068110942840576,0.0,0.8,0.4934210526315789,Fast & Furious 7
1555,who is playing grey cup 2018 halftime show,Alessia Cara,Imagine Dragons,0.0,0.0096350358799099,0.0,0.2339409589767456,0.1349606961011886,0.1150134950876236,0.0,0.0,0.0,Imagine Dragons
1556,who is playing grey cup 2018 halftime show,Alessia Cara,Nickelback,0.0,0.0094054648652672,0.0,0.2262541651725769,0.1751231253147125,0.1812476068735122,0.0,0.0,0.0,Nickelback
1557,who is playing grey cup 2018 halftime show,Alessia Cara,Justin Timberlake,0.0,0.0093610975891351,0.0,0.2204920798540116,0.1308107525110244,0.1151248663663864,0.0,0.0,0.0,Justin Timberlake
1558,when did britishers establish the head quarter in bombay,1686,1687,0.0,0.3240415453910828,0.0,0.9316586256027222,0.7385970950126648,0.7393542528152466,0.0,0.0,0.0,1687
1559,when did britishers establish the head quarter in bombay,1686,1668,0.0,0.287640243768692,0.0,0.7580859661102295,0.4166346490383148,0.4215384125709533,0.0,0.0,0.0,1668
1560,when did britishers establish the head quarter in bombay,1686,1618,0.0,0.2846687138080597,0.0,0.4623672962188721,0.4128898084163666,0.3809030055999756,0.0,0.0,0.0,1618
1561,who does the news headlines on fox and friends,Jillian Mele,Fox News Live,0.0,0.0094027062878012,0.0,0.2424684464931488,-0.0179666876792907,-0.0423291586339473,0.0,0.0,0.0,Fox News Live
1562,who does the news headlines on fox and friends,Jillian Mele,Fox News Channel,0.0,0.0093841021880507,0.0,0.239266887307167,-0.0570580698549747,-0.1085995212197303,0.0,0.0,0.0,Fox News Channel
1563,who does the news headlines on fox and friends,Jillian Mele,steve doocy,1.0,0.0095567228272557,0.0,0.2423140257596969,0.1419528722763061,0.1547401547431945,0.0,0.0,0.0,steve doocy
1564,who does the news headlines on fox and friends,Jillian Mele,Lauren Susan Green,1.0,0.0095483576878905,0.0,0.3229131996631622,0.267443984746933,0.2965142130851745,0.0,0.0,0.0,Lauren Susan Green
1565,who does the news headlines on fox and friends,Jillian Mele,Patti Ann Browne,1.0,0.0095809185877442,0.0,0.2769024968147278,0.1809424012899398,0.1849594265222549,0.0,0.0,0.0,Patti Ann Browne
1566,who does the news headlines on fox and friends,Jillian Mele,Brian Kilmeade,1.0,0.0096283080056309,0.0,0.3852572441101074,0.3360710144042969,0.3531711399555206,0.0,0.0,0.0,Brian Kilmeade
1567,who does the news headlines on fox and friends,Jillian Mele,Lauren Green,1.0,0.0096117071807384,0.0,0.3501949608325958,0.30849090218544,0.3425115346908569,0.0,0.0,0.0,Lauren Green
1568,where will be held next fifa world cup,Qatar,ras tanura,0.0,0.0098771788179874,0.0,0.2460280060768127,0.237057089805603,0.2604202032089233,0.0,0.0,0.0,ras tanura
1569,where will be held next fifa world cup,Qatar,the arabian peninsula,0.0,0.0106376856565475,0.0,0.3517990410327911,0.3137299418449402,0.3523648381233215,0.0,0.0,0.0,the arabian peninsula
1570,where will be held next fifa world cup,Qatar,Yemen,0.0,0.0095380311831831,0.0,0.5019015669822693,0.0774532333016395,0.1137960031628608,0.0,0.0,0.0,Yemen
1571,where will be held next fifa world cup,Qatar,British,0.0,0.0097981663420796,0.0,0.3027463555335998,0.2385508865118026,0.2416622042655945,0.0,0.0,0.0,British
1572,who depends on water from the colorado river,40 million people,Utah,0.0,0.010111341252923,0.0,0.2527755498886108,0.0692192614078521,0.066289946436882,0.0,0.0,0.0,Utah
1573,who depends on water from the colorado river,40 million people,the Metropolitan Water District of Southern California,0.0,0.0096660256385803,0.0,0.2953481376171112,0.1783210933208465,0.1732425093650818,0.0,0.0,0.0,the Metropolitan Water District of Southern California
1574,who depends on water from the colorado river,40 million people,between 36 and 40 million people,1.0,0.7503795623779297,0.6666666666666666,0.8074424862861633,0.8120232224464417,0.8054255843162537,0.0,0.6666666666666666,0.5165692007797271,between 36 and 40 million people
1575,2006 high school girl murdered by two friends,Cassie Jo Stoddart,skylar annette neese,0.0,0.0099269384518265,0.0,0.2469236999750137,0.0736377015709877,0.0110625531524419,0.0,0.0,0.0,skylar annette neese
1576,2006 high school girl murdered by two friends,Cassie Jo Stoddart,Jennifer Ann Crecente,0.0,0.0147931268438696,0.0,0.2953689992427826,0.2643117010593414,0.322092592716217,0.0,0.0,0.0,Jennifer Ann Crecente
1577,2006 high school girl murdered by two friends,Cassie Jo Stoddart,Adrianne Leigh Reynolds,0.0,0.0122914677485823,0.0,0.2473780065774917,0.1951896548271179,0.1916860491037368,0.0,0.0,0.0,Adrianne Leigh Reynolds
1578,2006 high school girl murdered by two friends,Cassie Jo Stoddart,Rachel Scott,0.0,0.0284655503928661,0.0,0.2865424156188965,0.3130658864974975,0.344437301158905,0.0,0.0,0.0,Rachel Scott
1579,2006 high school girl murdered by two friends,Cassie Jo Stoddart,rachel joy scott,0.0,0.0107687478885054,0.0,0.2812885642051697,0.2448762506246566,0.2395073175430297,0.0,0.0,0.0,rachel joy scott
1580,2006 high school girl murdered by two friends,Cassie Jo Stoddart,2006,0.0,0.0094889216125011,0.0,0.2611415088176727,0.1095024421811103,0.0894366800785064,0.0,0.0,0.0,2006
1581,2006 high school girl murdered by two friends,Cassie Jo Stoddart,Gwen Adams,0.0,0.0119209457188844,0.0,0.2522962987422943,0.1615726202726364,0.164897620677948,0.0,0.0,0.0,Gwen Adams
1582,2006 high school girl murdered by two friends,Cassie Jo Stoddart,Jennifer Moore,0.0,0.0113974586129188,0.0,0.273761123418808,0.2716486155986786,0.2873504757881165,0.0,0.0,0.0,Jennifer Moore
1583,where is the sinner supposed to take place,Upstate New York,"Austin, Texas",0.0,0.0096239494159817,0.0,0.3247334361076355,0.2850272357463836,0.3005388081073761,0.0,0.0,0.0,"Austin, Texas"
1584,where is the sinner supposed to take place,Upstate New York,German,0.0,0.0096074827015399,0.0,0.2881509661674499,0.1621914207935333,0.1778472959995269,0.0,0.0,0.0,German
1585,where is the sinner supposed to take place,Upstate New York,Germany,0.0,0.0096315648406744,0.0,0.2828672528266907,0.1745539605617523,0.1964398771524429,0.0,0.0,0.0,Germany
1586,how many united states presidents were born in illinois,One,three,0.0,0.1798853427171707,0.0,0.6527284383773804,0.3280858695507049,0.3625750839710236,0.0,0.0,0.0,three
1587,how many united states presidents were born in illinois,One,Two,0.0,0.2566088736057281,0.0,0.6868369579315186,0.5192422270774841,0.5771681070327759,0.0,0.0,0.0,Two
1588,who sings you dont have to live like a refugee,Tom Petty and the Heartbreakers,Sierra Leone's Refugee All Stars,0.0,0.0099834147840738,0.0,0.3060495555400848,0.1565219461917877,0.1201231256127357,0.0,0.0,0.0,Sierra Leone's Refugee All Stars
1589,who sings you dont have to live like a refugee,Tom Petty and the Heartbreakers,Aerosmith,0.0,0.0109995091333985,0.0,0.2926719188690185,0.1884350329637527,0.1731805950403213,0.0,0.0,0.0,Aerosmith
1590,who sings you dont have to live like a refugee,Tom Petty and the Heartbreakers,Andr\u00e9s Cantor,0.0,0.0098249744623899,0.0,0.3195423483848572,0.2016824185848236,0.1645951122045517,0.0,0.0,0.0,Andrés Cantor
1591,how many types of subatomic particles are there in an atom,two,protons,0.0,0.0113580087199807,0.0,0.3602081239223479,0.2252278327941894,0.2524059414863586,0.0,0.0,0.0,protons
1592,how many types of subatomic particles are there in an atom,two,98,0.0,0.0215312149375677,0.0,0.4209355711936951,0.1669669151306152,0.1980826258659362,0.0,0.0,0.0,98
1593,how many types of subatomic particles are there in an atom,two,three,2.0,0.2186362594366073,0.0,0.8562725186347961,0.2388631999492645,0.2749612331390381,0.0,0.0,0.0,three
1594,how many types of subatomic particles are there in an atom,two,two points,2.0,0.7815672159194946,0.6666666666666666,0.6950617432594299,0.5701199173927307,0.5146632790565491,0.0,0.6666666666666666,0.2631578947368421,two points
1595,the island of madagascar is located off which border of the main continent,southeastern,east africa,0.0,0.0099798673763871,0.0,0.367468386888504,0.432104229927063,0.4350681006908417,0.0,0.0,0.0,east africa
1596,the island of madagascar is located off which border of the main continent,southeastern,Indian Ocean,0.0,0.0098961293697357,0.0,0.304095059633255,0.1301421970129013,0.1422750651836395,0.0,0.0,0.0,Indian Ocean
1597,the island of madagascar is located off which border of the main continent,southeastern,the coast of East Africa,0.0,0.0093078529462218,0.0,0.3770175278186798,0.3590144515037536,0.3633252382278441,0.0,0.0,0.0,the coast of East Africa
1598,the island of madagascar is located off which border of the main continent,southeastern,southeastern coast of Africa,2.0,0.2938278317451477,0.4,0.5970449447631836,0.6621543169021606,0.6275444030761719,0.0,0.4,0.1351351351351351,southeastern coast of Africa
1599,the island of madagascar is located off which border of the main continent,southeastern,Africa,2.0,0.0097500495612621,0.0,0.3620255291461945,0.0740694627165794,0.113631010055542,0.0,0.0,0.0,Africa
1600,when was take me home country roads written,1971,"April 12, 1971",0.0,0.4284595549106598,0.5,0.6177195906639099,0.6356437802314758,0.628288984298706,0.0,0.5,0.1351351351351351,"April 12, 1971"
1601,when was take me home country roads written,1971,1970,0.0,0.443720817565918,0.0,0.8854736685752869,0.7192333936691284,0.7228388786315918,0.0,0.0,0.0,1970
1602,when was take me home country roads written,1971,1970,1.0,0.443720817565918,0.0,0.8854736685752869,0.7192333936691284,0.7228388786315918,0.0,0.0,0.0,1970
1603,when was take me home country roads written,1971,1969,1.0,0.2517316043376922,0.0,0.8364524245262146,0.6752659678459167,0.6989728212356567,0.0,0.0,0.0,1969
1604,when was the christ statue in rio built,between 1922 and 1931,1965,0.0,0.011871256865561,0.0,0.477472335100174,0.1343657225370407,0.138933852314949,0.0,0.0,0.0,1965
1605,how many casualties were there in the battle of new orleans 1862,none,115,0.0,0.0278503280133008,0.0,0.4248013496398926,0.2365008145570755,0.2627946436405182,0.0,0.0,0.0,115
1606,how many casualties were there in the battle of new orleans 1862,none,1521,0.0,0.0282118171453475,0.0,0.2805229127407074,0.1704820841550827,0.1915302574634552,0.0,0.0,0.0,1521
1607,how many casualties were there in the battle of new orleans 1862,none,13 killed,0.0,0.0114150671288371,0.0,0.3312835395336151,0.0753174573183059,0.0599695295095443,0.0,0.0,0.0,13 killed
1608,how many casualties were there in the battle of new orleans 1862,none,2459,0.0,0.0121007217094302,0.0,0.2933155298233032,0.1665889918804168,0.1879934966564178,0.0,0.0,0.0,2459
1609,how many casualties were there in the battle of new orleans 1862,none,2084 men,0.0,0.0101276244968175,0.0,0.2996549308300018,0.0516184978187084,0.04899238422513,0.0,0.0,0.0,2084 men
1610,how many casualties were there in the battle of new orleans 1862,none,0,0.0,0.0931447520852088,0.0,0.380411148071289,0.2144551873207092,0.2345755398273468,0.0,0.0,0.0,0
1611,how many casualties were there in the battle of new orleans 1862,none,105,0.0,0.0250801146030426,0.0,0.4303598403930664,0.2301686704158783,0.2636479735374451,0.0,0.0,0.0,105
1612,how many casualties were there in the battle of new orleans 1862,none,333,0.0,0.0198851097375154,0.0,0.4389199912548065,0.1713165044784546,0.1947621256113052,0.0,0.0,0.0,333
1613,where does royal caribbean symphony of the seas sail from,Miami,Southampton,0.0,0.0097492756322026,0.0,0.4179876148700714,0.1986494362354278,0.2757663130760193,0.0,0.0,0.0,Southampton
1614,where does royal caribbean symphony of the seas sail from,Miami,Barcelona,1.0,0.0136332055553793,0.0,0.4552766680717468,0.2542066574096679,0.3348970413208008,0.0,0.0,0.0,Barcelona
1615,where does royal caribbean symphony of the seas sail from,Miami,"Barcelona, Spain",1.0,0.0098758451640605,0.0,0.3997071385383606,0.2227744609117508,0.2526034712791443,0.0,0.0,0.0,"Barcelona, Spain"
1616,where does the tigris and euphrates river start,eastern Turkey,the mountains of eastern anatolia,0.0,0.0239948332309722,0.3333333333333333,0.6182292699813843,0.5185304284095764,0.5183706283569336,0.0,0.2857142857142857,0.1063829787234042,the mountains of eastern anatolia
1617,where does the tigris and euphrates river start,eastern Turkey,Al-Qurnah,0.0,0.0093012070283293,0.0,0.2297256290912628,0.1143995821475982,0.102542333304882,0.0,0.0,0.0,Al-Qurnah
1618,where does the tigris and euphrates river start,eastern Turkey,the Persian Gulf,0.0,0.0093556912615895,0.0,0.4041140079498291,0.1495882868766784,0.1588809341192245,0.0,0.0,0.0,the Persian Gulf
1619,when did sunday became the lord's day,the 1st century,by 361 AD,0.0,0.0993186831474304,0.0,0.3682116866111755,0.2151286900043487,0.2148904651403427,0.0,0.0,0.0,by 361 AD
1620,when did sunday became the lord's day,the 1st century,361 AD,0.0,0.1266600787639618,0.0,0.3636614084243774,0.1613752692937851,0.1556824594736099,0.0,0.0,0.0,361 AD
1621,when did sunday became the lord's day,the 1st century,By the 4th century,0.0,0.2451434880495071,0.4,0.8316600322723389,0.3468265533447265,0.2890862822532654,0.0,0.5714285714285715,0.2564102564102564,By the 4th century
1622,when did sunday became the lord's day,the 1st century,"3 March 321,",0.0,0.0094507951289415,0.0,0.3621440529823303,0.1570114642381668,0.1514769196510315,0.0,0.0,0.0,"3 March 321,"
1623,when did sunday became the lord's day,the 1st century,by the 2nd century,2.0,0.3048374056816101,0.4,0.8518771529197693,0.6186863780021667,0.5951593518257141,0.0,0.5714285714285715,0.2564102564102564,by the 2nd century
1624,who is piper chapman married to in real life,Larry Smith,Larry Bloom,0.0,0.0874375700950622,0.5,0.6159638166427612,0.4325411319732666,0.4156231284141541,0.0,0.5,0.25,Larry Bloom
1625,who is piper chapman married to in real life,Larry Smith,Bridgette Doremus,0.0,0.0120036173611879,0.0,0.2288927286863327,0.0351716764271259,-0.0041653104126453,0.0,0.0,0.0,Bridgette Doremus
1626,who is piper chapman married to in real life,Larry Smith,Ian Mackley,0.0,0.0114540690556168,0.0,0.271852970123291,0.154086947441101,0.1532400399446487,0.0,0.0,0.0,Ian Mackley
1627,where did the term survival of the fittest come from,Darwinian evolutionary theory,Herbert Spencer,0.0,0.009681268595159,0.0,0.2843761742115021,0.2484435737133026,0.2439881265163421,0.0,0.0,0.0,Herbert Spencer
1628,where did the term survival of the fittest come from,Darwinian evolutionary theory,Principles of Biology,0.0,0.0465860590338707,0.0,0.3763598203659057,0.3727189004421234,0.3526192903518677,0.0,0.0,0.0,Principles of Biology
1629,where did the term survival of the fittest come from,Darwinian evolutionary theory,Charles Darwin,2.0,0.6254550814628601,0.0,0.4971438050270081,0.6275524497032166,0.6618728637695312,0.0,0.0,0.0,Charles Darwin
1630,when does the sympathetic nervous system be activated,constantly,moments before waking,0.0,0.0141893234103918,0.0,0.2815488278865814,0.1041318252682685,0.0938419327139854,0.0,0.0,0.0,moments before waking
1631,when does the sympathetic nervous system be activated,constantly,a basic level,0.0,0.177141472697258,0.0,0.3101169466972351,0.0900999456644058,0.0763521715998649,0.0,0.0,0.0,a basic level
1632,when does the sympathetic nervous system be activated,constantly,the fourth week,0.0,0.0674836635589599,0.0,0.3180596232414245,0.2917839586734772,0.3180021643638611,0.0,0.0,0.0,the fourth week
1633,when does the sympathetic nervous system be activated,constantly,epinephrine,1.0,0.0128495739772915,0.0,0.2345993220806121,0.1004832088947296,0.0991419926285743,0.0,0.0,0.0,epinephrine
1634,when does the sympathetic nervous system be activated,constantly,fight - or - flight response,2.0,0.0101455859839916,0.0,0.2909033596515655,0.1040785238146781,0.0732015818357467,0.0,0.0,0.0,fight - or - flight response
1635,when does the sympathetic nervous system be activated,constantly,fight-or-flight response,2.0,0.0093867219984531,0.0,0.2909033596515655,0.1028186529874801,0.0865421146154403,0.0,0.0,0.0,fight-or-flight response
1636,who sings i'm still here treasure planet,John Rzeznik,Elton John,0.0,0.0120077291503548,0.5,0.36299067735672,0.3437945246696472,0.3326106071472168,0.0,0.5,0.25,Elton John
1637,who sings i'm still here treasure planet,John Rzeznik,Carlotta Campion,0.0,0.0093885930255055,0.0,0.2112729996442794,0.0536349117755889,0.0291803628206253,0.0,0.0,0.0,Carlotta Campion
1638,who sings i'm still here treasure planet,John Rzeznik,goo goo dolls,1.0,0.0091210547834634,0.0,0.2029513865709304,-0.0460284948348999,-0.0858051851391792,0.0,0.0,0.0,goo goo dolls
1639,who sings the national lampoon's christmas vacation song,Mavis Staples,Lindsey Buckingham,0.0,0.0098573882132768,0.0,0.2317616194486618,0.1713613122701645,0.1364484876394272,0.0,0.0,0.0,Lindsey Buckingham
1640,how many levels are there on candy crush saga,many,65,0.0,0.0639143511652946,0.0,0.4228984415531158,0.1995102614164352,0.2638397812843323,0.0,0.0,0.0,65
1641,how many levels are there on candy crush saga,many,four,0.0,0.141131579875946,0.0,0.4967342019081116,0.170556366443634,0.2130119204521179,0.0,0.0,0.0,four
1642,how many levels are there on candy crush saga,many,over 2080,1.0,0.0134254889562726,0.0,0.3473114371299744,0.1598823219537735,0.1750639528036117,0.0,0.0,0.0,over 2080
1643,how many levels are there on candy crush saga,many,2080,1.0,0.0118205873295664,0.0,0.3432075679302216,0.1807940006256103,0.2179574370384216,0.0,0.0,0.0,2080
1644,how many levels are there on candy crush saga,many,over 1100,1.0,0.0153678525239229,0.0,0.3733501136302948,0.2046496123075485,0.2065989077091217,0.0,0.0,0.0,over 1100
1645,how many levels are there on candy crush saga,many,over 200,1.0,0.2941973507404327,0.0,0.4164571166038513,0.2528126239776611,0.2787128686904907,0.0,0.0,0.0,over 200
1646,who made the shield of achilles in greek mythology,Hephaestus,Peleus,0.0,0.0543192513287067,0.0,0.4970536231994629,0.4968503415584564,0.5602735280990601,0.0,0.0,0.0,Peleus
1647,who made the shield of achilles in greek mythology,Hephaestus,the god hephaestus,1.0,0.8287864327430725,0.6666666666666666,0.8540782928466797,0.8101949691772461,0.81275874376297,0.0,0.5,0.1785714285714285,the god hephaestus
1648,who played neris in only fools and horses,Andrée Bernard,michael dunn,0.0,0.0099947424605488,0.0,0.3165847957134247,0.1396461427211761,0.124398835003376,0.0,0.0,0.0,michael dunn
1649,who played neris in only fools and horses,Andrée Bernard,Lennard Pearce,0.0,0.0096814380958676,0.0,0.276450902223587,0.1935653686523437,0.1764126718044281,0.0,0.0,0.0,Lennard Pearce
1650,who played neris in only fools and horses,Andrée Bernard,Jennifer Lawrence,0.0,0.0100050093606114,0.0,0.3240382671356201,0.1779977977275848,0.1493503153324127,0.0,0.0,0.0,Jennifer Lawrence
1651,who played neris in only fools and horses,Andrée Bernard,tefan avr,0.0,0.0100826108828187,0.0,0.2471823394298553,0.150680586695671,0.1239480227231979,0.0,0.0,0.0,tefan avr
1652,who played neris in only fools and horses,Andrée Bernard,Vas Blackwood,0.0,0.0096291899681091,0.0,0.2669023871421814,0.0348631702363491,0.0223667901009321,0.0,0.0,0.0,Vas Blackwood
1653,who played neris in only fools and horses,Andrée Bernard,tamzin outhwaite,0.0,0.0103494543582201,0.0,0.2235673666000366,0.0433719679713249,0.0110323335975408,0.0,0.0,0.0,tamzin outhwaite
1654,who played neris in only fools and horses,Andrée Bernard,Sarah Duncan,0.0,0.0099169053137302,0.0,0.2719738185405731,0.1640706658363342,0.1691235899925232,0.0,0.0,0.0,Sarah Duncan
1655,who played neris in only fools and horses,Andrée Bernard,John Challis,0.0,0.0105567630380392,0.0,0.271450936794281,0.0921743810176849,0.082098364830017,0.0,0.0,0.0,John Challis
1656,who played neris in only fools and horses,Andrée Bernard,Andr\\u00e9e Bernard,2.0,0.9151134490966796,0.5,0.4965677857398987,0.657690167427063,0.7307623624801636,0.0,0.6666666666666666,0.25,Andrée Bernard
1657,10th day ceremony after death called in english,thirteenth,death anniversary,0.0,0.0094300862401723,0.0,0.3322904407978058,0.1986678540706634,0.2103544026613235,0.0,0.0,0.0,death anniversary
1658,10th day ceremony after death called in english,thirteenth,Daswan,0.0,0.0098162107169628,0.0,0.291140079498291,0.1964170336723327,0.211310863494873,0.0,0.0,0.0,Daswan
1659,10th day ceremony after death called in english,thirteenth,babang luksa,0.0,0.0097512826323509,0.0,0.2806318998336792,0.1181407421827316,0.0996039137244224,0.0,0.0,0.0,babang luksa
1660,10th day ceremony after death called in english,thirteenth,Namakarana,0.0,0.0095794703811407,0.0,0.261843740940094,0.1656597107648849,0.1787314713001251,0.0,0.0,0.0,Namakarana
1661,10th day ceremony after death called in english,thirteenth,gije,0.0,0.0126503799110651,0.0,0.2813476026058197,0.2167329937219619,0.2389090061187744,0.0,0.0,0.0,gije
1662,10th day ceremony after death called in english,thirteenth,yahrzeit,0.0,0.0150762656703591,0.0,0.2475033849477768,0.2381373047828674,0.2631718516349792,0.0,0.0,0.0,yahrzeit
1663,10th day ceremony after death called in english,thirteenth,reaping,0.0,0.0091154975816607,0.0,0.3354734778404236,0.0880990028381347,0.0963503867387771,0.0,0.0,0.0,reaping
1664,10th day ceremony after death called in english,thirteenth,Yom Kippur,0.0,0.0105166640132665,0.0,0.2393205016851425,0.2016685903072357,0.2095985561609268,0.0,0.0,0.0,Yom Kippur
1665,who sings the italian song that's amore,Dean Martin,Connie Francis,1.0,0.0096288817003369,0.0,0.3733291625976562,0.1571066230535507,0.1573574095964431,0.0,0.0,0.0,Connie Francis
1666,when is the manchester united vs manchester city match,16 March 2019,15 april 2018,0.0,0.1824434846639632,0.0,0.7247393727302551,0.509344756603241,0.5170815587043762,0.0,0.0,0.0,15 april 2018
1667,when is the manchester united vs manchester city match,16 March 2019,"July 25, 2018",0.0,0.0364923663437366,0.0,0.5970620512962341,0.1446518301963806,0.1185222715139389,0.0,0.0,0.0,"July 25, 2018"
1668,when is the manchester united vs manchester city match,16 March 2019,5 August 2018,0.0,0.0182038396596908,0.0,0.6499648094177246,0.1547948569059372,0.1105514019727706,0.0,0.0,0.0,5 August 2018
1669,when is the manchester united vs manchester city match,16 March 2019,Old Trafford,0.0,0.0092315515503287,0.0,0.2441513985395431,0.0415224768221378,0.0419054515659809,0.0,0.0,0.0,Old Trafford
1670,when is the manchester united vs manchester city match,16 March 2019,10 December 2017,1.0,0.0154409985989332,0.0,0.6609783768653871,0.1790215969085693,0.1747981011867523,0.0,0.0,0.0,10 December 2017
1671,when is the manchester united vs manchester city match,16 March 2019,11 november 2018,1.0,0.0323728956282138,0.0,0.6667447090148926,0.1396126300096511,0.1088491678237915,0.0,0.0,0.0,11 november 2018
1672,when is the manchester united vs manchester city match,16 March 2019,2018,1.0,0.032482523471117,0.0,0.5011834502220154,0.3090090155601501,0.3277694582939148,0.0,0.0,0.0,2018
1673,when is the manchester united vs manchester city match,16 March 2019,7 April 2018,1.0,0.0885181427001953,0.0,0.6711149215698242,0.2174742370843887,0.1896901726722717,0.0,0.0,0.0,7 April 2018
1674,worst case time complexity for insertion in bst,O(n),o( n ),0.0,0.9603317379951476,0.0,1.0000004768371582,0.8097540140151978,0.8174058794975281,0.0,1.0,0.9921875,o( n )
1675,worst case time complexity for insertion in bst,O(n),O,0.0,0.8571224212646484,0.0,0.6422069668769836,0.7534241676330566,0.756335973739624,0.0,0.6666666666666666,0.3846153846153847,O
1676,worst case time complexity for insertion in bst,O(n),24 hours or less,0.0,0.0276897139847278,0.0,0.2690633535385132,0.0384643785655498,0.0180645920336246,0.0,0.0,0.0,24 hours or less
1677,worst case time complexity for insertion in bst,O(n),O(log n),0.0,0.7459732294082642,0.0,0.8841917514801025,0.7447684407234192,0.7281985282897949,0.0,0.8,0.7653061224489797,O(log n)
1678,who played joey on all in the family,Jason and Justin Draeger,Sally Struthers,0.0,0.0093989446759223,0.0,0.2905387580394745,0.2032438069581985,0.1694809049367904,0.0,0.0,0.0,Sally Struthers
1679,who played joey on all in the family,Jason and Justin Draeger,Rob Reiner,0.0,0.009786675684154,0.0,0.2802768349647522,0.339056521654129,0.333716869354248,0.0,0.0,0.0,Rob Reiner
1680,who played joey on all in the family,Jason and Justin Draeger,Jacobs,2.0,0.0422536693513393,0.0,0.2719303369522095,0.1608657836914062,0.1515104174613952,0.0,0.0,0.0,Jacobs
1681,who played joey on all in the family,Jason and Justin Draeger,Christian Jacobs,2.0,0.0102033419534564,0.0,0.2704241871833801,0.1987152397632599,0.1953809857368468,0.0,0.0,0.0,Christian Jacobs
1682,who played joey on all in the family,Jason and Justin Draeger,casey siemaszko,2.0,0.0100765498355031,0.0,0.2425492703914642,0.1417687684297561,0.1031065285205841,0.0,0.0,0.0,casey siemaszko
1683,who played joey on all in the family,Jason and Justin Draeger,twins Jason and Justin Draeger,2.0,0.8678818941116333,0.8888888888888891,0.9294618368148804,0.8324609994888306,0.8050079345703125,0.7788007830714049,0.888888888888889,0.8099489795918368,twins Jason and Justin Draeger
1684,who plays in the little mermaid on netflix,Poppy Drayton,jodi benson,0.0,0.0109522817656397,0.0,0.2426501512527465,0.2775017619132995,0.2869960069656372,0.0,0.0,0.0,jodi benson
1685,who plays in the little mermaid on netflix,Poppy Drayton,Loreto Peralta,0.0,0.0095532834529876,0.0,0.2246952056884765,0.2712685763835907,0.2735933661460876,0.0,0.0,0.0,Loreto Peralta
1686,who plays in the little mermaid on netflix,Poppy Drayton,Jodi Marie Marzorati Benson,0.0,0.0094919418916106,0.0,0.2201892435550689,0.2310956120491027,0.2267940193414688,0.0,0.0,0.0,Jodi Marie Marzorati Benson
1687,who plays in the little mermaid on netflix,Poppy Drayton,Merrin Dungey,0.0,0.0107138333842158,0.0,0.2328039705753326,0.2652910947799682,0.2804173231124878,0.0,0.0,0.0,Merrin Dungey
1688,who plays in the little mermaid on netflix,Poppy Drayton,patricia ann carroll,0.0,0.0103250341489911,0.0,0.2542198002338409,0.1790012717247009,0.1638301014900207,0.0,0.0,0.0,patricia ann carroll
1689,who plays in the little mermaid on netflix,Poppy Drayton,Gina Gershon,0.0,0.0098539926111698,0.0,0.2464358359575272,0.1503021121025085,0.1282091736793518,0.0,0.0,0.0,Gina Gershon
1690,when is the agents of shield season premiere,July 2019,"december 1, 2017",2.0,0.0118443723767995,0.0,0.5383421778678894,0.377687007188797,0.3740704059600829,0.0,0.0,0.0,"december 1, 2017"
1691,when is the agents of shield season premiere,July 2019,"September 20, 2016",2.0,0.0101835587993264,0.0,0.5269126296043396,0.293190985918045,0.2975460886955261,0.0,0.0,0.0,"September 20, 2016"
1692,when does the new season of dr who begin,7 October 2018,october 2018,1.0,0.7163391709327698,0.8,0.8708829879760742,0.7328280806541443,0.7149059772491455,0.0,0.8,0.8928571428571429,october 2018
1693,who won the 2018 formula 1 french grand pix tournament,Sebastian Vettel,lewis hamilton,2.0,0.0094473045319318,0.0,0.2744744420051575,0.3204631805419922,0.3551989495754242,0.0,0.0,0.0,lewis hamilton
1694,who won the 2018 formula 1 french grand pix tournament,Sebastian Vettel,Nico Rosberg,1.0,0.0093660997226834,0.0,0.2590162754058838,0.1503475755453109,0.1673451066017151,0.0,0.0,0.0,Nico Rosberg
1695,who does georgia play in the sugar bowl,Texas,clemson tigers,0.0,0.0095054013654589,0.0,0.3192736804485321,0.1687315702438354,0.1792052388191223,0.0,0.0,0.0,clemson tigers
1696,who does georgia play in the sugar bowl,Texas,Pittsburgh,0.0,0.0095177413895726,0.0,0.4262610077857971,0.160786896944046,0.2331543266773224,0.0,0.0,0.0,Pittsburgh
