,answer1,answer2,label,sas,f1,bertvanilla,berttrained,bi_encoder,bleu,rouge_L,meteor
2046,"September 20, 2015",2015,2.0,0.5128291249275208,0.5,0.6419618129730225,0.5466038584709167,0.5185312032699585,0.0,0.5,0.3846153846153847
2047,more than two hundred,three,0.0,0.0444351732730865,0.0,0.4926857650279999,0.0423778146505355,0.0340988039970397,0.0,0.0,0.0
2048,more than two hundred,170,1.0,0.2404819577932357,0.0,0.3311336636543274,0.210309699177742,0.2371818572282791,0.0,0.0,0.0
2049,more than two hundred,120,1.0,0.1999813318252563,0.0,0.3450685143470764,0.1808229982852935,0.2042152881622314,0.0,0.0,0.0
2050,Nick Palatas,Matthew Lyn Lillard,0.0,0.0095921233296394,0.0,0.2253109514713288,0.1043576151132583,0.075203463435173,0.0,0.0,0.0
2051,Nick Palatas,"Nicholas Edward \""Nick\"" Palatas",2.0,0.8180131912231445,0.6666666666666666,0.7016039490699768,0.5265176296234131,0.5199326276779175,0.0,0.6666666666666666,0.07692307692307691
2052,"November 20, 2018","march 1, 2018",0.0,0.2805518805980682,0.3333333333333333,0.8140411376953125,0.3591632843017578,0.316492348909378,0.0,0.3333333333333333,0.46875
2053,"November 20, 2018","October 23, 2018",0.0,0.3032038807868957,0.3333333333333333,0.9077756404876708,0.4671403467655182,0.4300744235515594,0.0,0.3333333333333333,0.46875
2054,"November 20, 2018","October 9, 2018",0.0,0.2881598770618439,0.3333333333333333,0.8838713765144348,0.4984678626060486,0.4600220024585724,0.0,0.3333333333333333,0.46875
2055,"November 20, 2018","November 14, 2017",0.0,0.2333225607872009,0.3333333333333333,0.8805795907974243,0.3861322999000549,0.3517621755599976,0.0,0.3333333333333333,0.25
2056,"November 20, 2018","August 5, 2018",0.0,0.280537486076355,0.3333333333333333,0.8618723154067993,0.462146520614624,0.4493809342384337,0.0,0.3333333333333333,0.46875
2057,"November 20, 2018","March 2, 2018",0.0,0.282790333032608,0.3333333333333333,0.8328454494476318,0.4097765684127807,0.3703402280807495,0.0,0.3333333333333333,0.46875
2058,"November 20, 2018",2018,2.0,0.5298747420310974,0.5,0.6651116609573364,0.5955941677093506,0.5681767463684082,0.0,0.5,0.3846153846153847
2059,Anocracy,warlordism,0.0,0.0254276096820831,0.0,0.2813049554824829,0.3059974312782287,0.3481402993202209,0.0,0.0,0.0
2060,Anocracy,military dictatorship,0.0,0.1449819952249527,0.0,0.2755742073059082,0.269761323928833,0.2972263395786285,0.0,0.0,0.0
2061,Anocracy,sovereign state,0.0,0.0615459457039833,0.0,0.2698239386081696,0.2680088877677917,0.2882140874862671,0.0,0.0,0.0
2062,Anocracy,oligarchy,0.0,0.2478906661272049,0.0,0.2758713662624359,0.5916061997413635,0.642276406288147,0.0,0.0,0.0
2063,Anocracy,democracy,0.0,0.2549285292625427,0.0,0.2905344367027283,0.6024259924888611,0.5962289571762085,0.0,0.0,0.0
2064,Anocracy,republic,0.0,0.1327515095472335,0.0,0.2725744545459747,0.3121401667594909,0.3502146005630493,0.0,0.0,0.0
2065,Anocracy,Ungoverned Warlordism,0.0,0.040522750467062,0.0,0.2847473919391632,0.3534658253192901,0.4013320207595825,0.0,0.0,0.0
2066,George and Ira Gershwin,Sarah Vaughan,0.0,0.0097347991541028,0.0,0.3225616216659546,0.3142648637294769,0.3366550505161285,0.0,0.0,0.0
2067,George and Ira Gershwin,Charlie Puth,0.0,0.0096345068886876,0.0,0.2943245470523834,0.0521855093538761,0.0006817430257797,0.0,0.0,0.0
2068,George and Ira Gershwin,ella fitzgerald,0.0,0.0098152654245495,0.0,0.3582468330860138,0.1427800208330154,0.1281116604804992,0.0,0.0,0.0
2069,George and Ira Gershwin,ace,2.0,0.010061977431178,0.0,0.283836156129837,0.1645070016384124,0.1479495763778686,0.0,0.0,0.0
2070,collision,convergent boundary,1.0,0.0092528713867068,0.0,0.3283306062221527,0.362498790025711,0.378339558839798,0.0,0.0,0.0
2071,155 mph,175 mph,0.0,0.3818661868572235,0.5,0.8129717111587524,0.6202548742294312,0.5771672129631042,0.0,0.5,0.25
2072,"978,000,000",320 million,0.0,0.1162478923797607,0.0,0.4970057010650635,0.1968471705913543,0.1995025873184204,0.0,0.0,0.0
2073,"978,000,000",1000,0.0,0.5140935182571411,0.0,0.491593986749649,0.3527407348155975,0.3953906893730164,0.0,0.0,0.0
2074,"978,000,000",1.6 billion,0.0,0.1744245588779449,0.0,0.4405751824378967,0.1529691368341446,0.1631586998701095,0.0,0.0,0.0
2075,"978,000,000",1.65 billion,0.0,0.1335774213075637,0.0,0.4525336623191834,0.1739016771316528,0.1793496161699295,0.0,0.0,0.0
2076,"978,000,000","around 7, 500, 000, 000",0.0,0.3377094566822052,0.0,0.7438623905181885,0.3169947564601898,0.3178853690624237,0.0,0.5,0.0
2077,"978,000,000",1 million,0.0,0.3180544972419739,0.0,0.4763489067554474,0.303909033536911,0.3506956100463867,0.0,0.0,0.0
2078,"978,000,000",two billion,0.0,0.0750999525189399,0.0,0.4186329841613769,0.1863134503364563,0.2002677917480468,0.0,0.0,0.0
2079,"978,000,000",600 to 1000 million,0.0,0.2107917517423628,0.0,0.5479613542556763,0.2883815765380859,0.3196575343608856,0.0,0.0,0.0
2080,"978,000,000",one billion,1.0,0.1142128035426139,0.0,0.4206373393535614,0.1758616268634796,0.19980189204216,0.0,0.0,0.0
2081,Thomas Stanley Holland,tom holland,1.0,0.7766135931015015,0.4,0.6346583366394043,0.663567841053009,0.6987659931182861,0.0,0.4,0.2380952380952381
2082,Thomas Stanley Holland,Tobey Maguire,1.0,0.0118665769696235,0.0,0.2979852259159088,-0.066232830286026,-0.1320807039737701,0.0,0.0,0.0
2083,5779,5778,0.0,0.9521622061729432,0.0,0.955948531627655,0.7110674381256104,0.7058125138282776,0.0,0.0,0.0
2084,5779,common year,0.0,0.00962027721107,0.0,0.2492535263299942,0.1060224249958992,0.1317314356565475,0.0,0.0,0.0
2085,5779,AM,0.0,0.0104473438113927,0.0,0.2854057848453522,0.1902102530002594,0.2441688179969788,0.0,0.0,0.0
2086,5779,Tishrei,0.0,0.0095401806756854,0.0,0.2355158030986786,0.1879699677228927,0.2018254697322845,0.0,0.0,0.0
2087,5779,rosh hashanah,0.0,0.0095812659710645,0.0,0.2125243693590164,0.1031635403633117,0.1038800701498985,0.0,0.0,0.0
2088,5779,AM 5778,0.0,0.6060755252838135,0.0,0.8274206519126892,0.6201683878898621,0.611503005027771,0.0,0.0,0.0
2089,5779,AM 5772,0.0,0.1277078539133072,0.0,0.7973561286926271,0.531481921672821,0.5200836658477783,0.0,0.0,0.0
2090,Elisha Ann Cuthbert,Fanny Ardant,0.0,0.0130265336483716,0.0,0.2440240085124969,0.3363859355449676,0.3732185363769531,0.0,0.0,0.0
2091,Elisha Ann Cuthbert,Elisha Cuthbert,2.0,0.8480984568595886,0.8,0.8775628209114075,0.9544757604599,0.95363849401474,0.0,0.8,0.4761904761904762
2092,Sophia Myles,Phyllis Logan,0.0,0.012924718670547,0.0,0.3391700983047485,0.3798530697822571,0.4053844809532165,0.0,0.0,0.0
2093,Sophia Myles,Catherine Walker,0.0,0.0124051598832011,0.0,0.3833103775978088,0.1068150177597999,0.1020765602588653,0.0,0.0,0.0
2094,Sophia Myles,dorothy gish,0.0,0.009954391978681,0.0,0.278137743473053,0.1598431318998336,0.1511666178703308,0.0,0.0,0.0
2095,Sophia Myles,sophia jane myles,2.0,0.8468722105026245,0.8,0.8600839972496033,0.404645025730133,0.4358616471290589,0.0,0.8,0.3448275862068965
2096,Savitribai Jyotirao Phule,Krishna,0.0,0.0096712028607726,0.0,0.1942582577466964,0.1702616065740585,0.1520972251892089,0.0,0.0,0.0
2097,Savitribai Jyotirao Phule,Sarojini Naidu,0.0,0.0097625283524394,0.0,0.2585957944393158,0.2331720292568206,0.2121278643608093,0.0,0.0,0.0
2098,Savitribai Jyotirao Phule,Savitribai Phule,2.0,0.8096895217895508,0.8,0.8139118552207947,0.8975929021835327,0.9137306213378906,0.0,0.8,0.4761904761904762
2099,Judy Kuhn,john smith,0.0,0.0097950156778097,0.0,0.2380713373422623,0.2185773998498916,0.2256982624530792,0.0,0.0,0.0
2100,Judy Kuhn,pocahontas,1.0,0.0094064027070999,0.0,0.230666846036911,0.2573682367801666,0.2882687449455261,0.0,0.0,0.0
2101,Murphy,brittany murphy,2.0,0.7513189911842346,0.6666666666666666,0.7449357509613037,0.450887531042099,0.4384262561798096,0.0,0.6666666666666666,0.2631578947368421
2102,Murphy,Brittany Murphy-Monjack,2.0,0.6393635869026184,0.0,0.5246082544326782,0.6071725487709045,0.5943842530250549,0.0,0.5,0.0
2103,Recipe No. 21,has performed well at spirit ratings competitions,0.0,0.0092461816966533,0.0,0.2627645134925842,0.1717903316020965,0.1470295339822769,0.0,0.0,0.0
2104,Recipe No. 21,world-class,0.0,0.0110973492264747,0.0,0.2935919165611267,0.0934420824050903,0.0682055503129959,0.0,0.0,0.0
2105,Recipe No. 21,"no. 21 red label ) with the \"" twist",0.0,0.381365031003952,0.4444444444444444,0.5700647830963135,0.701120138168335,0.7220717072486877,0.0,0.4,0.28586839266450914
2106,Recipe No. 21,1972,0.0,0.0139967883005738,0.0,0.294340968132019,0.1641074568033218,0.1718396842479705,0.0,0.0,0.0
2107,Recipe No. 21,Canal Street Confidential,0.0,0.0093084033578634,0.0,0.2671597898006439,0.1702519506216049,0.1473938822746276,0.0,0.0,0.0
2108,Hinduism,Christianity,0.0,0.0116051537916064,0.0,0.6407623291015625,0.2541266083717346,0.2845183312892914,0.0,0.0,0.0
2109,twenty-four,24,2.0,0.8747988343238831,0.0,0.4022743999958038,0.4994452595710754,0.5404211282730103,0.0,0.0,0.5
2110,twenty-four,twenty - four,2.0,0.9452627897262572,0.0,0.9999997019767758,0.8748233914375305,0.8829376697540283,0.0,1.0,0.0
2111,twenty-four,24 letters,2.0,0.5576646327972412,0.0,0.3909638524055481,0.4071177840232849,0.4485280811786652,0.0,0.0,0.2631578947368421
2112,"Gloomhaven, Cephalofair Games",splatoon 2,0.0,0.0096372831612825,0.0,0.2545951902866363,0.1367711424827575,0.0859121233224868,0.0,0.0,0.0
2113,"Gloomhaven, Cephalofair Games",The Legend of Zelda,0.0,0.0093066487461328,0.0,0.2867506444454193,0.2475966066122055,0.2260022163391113,0.0,0.0,0.0
2114,"Gloomhaven, Cephalofair Games",elder scrolls,0.0,0.0096934009343385,0.0,0.2388000041246414,0.1710205823183059,0.133231982588768,0.0,0.0,0.0
2115,"Gloomhaven, Cephalofair Games",The Last One,0.0,0.0092542748898267,0.0,0.2745023369789123,0.1074495837092399,0.080211155116558,0.0,0.0,0.0
2116,"Gloomhaven, Cephalofair Games",The Stanley Parable,0.0,0.0098953917622566,0.0,0.259467214345932,-0.0513221696019172,-0.1326939761638641,0.0,0.0,0.0
2117,"Gloomhaven, Cephalofair Games",rampage,0.0,0.0094247749075293,0.0,0.2848217487335205,0.1816533654928207,0.173710286617279,0.0,0.0,0.0
2118,"Gloomhaven, Cephalofair Games",RDC,0.0,0.0092812189832329,0.0,0.2325312346220016,0.0971280559897422,0.056464210152626,0.0,0.0,0.0
2119,"Gloomhaven, Cephalofair Games",Super Smash Bros Ultimate,0.0,0.0099471388384699,0.0,0.2022920846939087,0.1349260509014129,0.074900098145008,0.0,0.0,0.0
2120,"Gloomhaven, Cephalofair Games",The Legend of Zelda: Breath of the Wild,0.0,0.0092812711372971,0.0,0.2833442091941833,0.2686021327972412,0.2606500685214996,0.0,0.0,0.0
2121,The Himalayan range,mahalangur himal sub-range,2.0,0.3400450050830841,0.0,0.407085657119751,0.6321189999580383,0.6539279222488403,0.0,0.28571428571428575,0.0
2122,The Himalayan range,the himalayas,2.0,0.7759415507316589,0.0,0.7311037182807922,0.7419812679290771,0.7544869780540466,0.0,0.4,0.2380952380952381
2123,The Himalayan range,Mahalangur Himal,2.0,0.5252138376235962,0.0,0.3154902756214142,0.663914144039154,0.706894040107727,0.0,0.0,0.0
2124,The Himalayan range,mahalangur himal sub - range,2.0,0.3504841923713684,0.3333333333333333,0.4070855975151062,0.6243699193000793,0.6435515880584717,0.0,0.28571428571428575,0.10416666666666666
2125,1978,"October 25, 1978",2.0,0.4615596830844879,0.5,0.6146844625473022,0.6241266131401062,0.6040637493133545,0.0,0.5,0.13513513513513511
2126,ten,before the age of ten,0.0,0.6465119123458862,0.4,0.6184201836585999,0.6172575950622559,0.5880264043807983,0.0,0.33333333333333337,0.10869565217391304
2127,ten,16,0.0,0.1164239719510078,0.0,0.5545434951782227,0.3580654263496399,0.4181691706180573,0.0,0.0,0.0
2128,ten,"approximately 70,800 juveniles were incarcerated",0.0,0.0713463276624679,0.0,0.3508166670799255,0.0330566987395286,-0.0240061301738023,0.0,0.0,0.0
2129,ten,14,0.0,0.1205675229430198,0.0,0.5656170845031738,0.4894596636295318,0.5569980144500732,0.0,0.0,0.0
2130,Eleventh,newly revised,0.0,0.0110284825786948,0.0,0.3510087132453918,0.1336974948644638,0.1214169934391975,0.0,0.0,0.0
2131,Eleventh,the 11th,1.0,0.9583107829093932,0.0,0.6727905869483948,0.7808084487915039,0.8044189214706421,0.0,0.0,0.2631578947368421
2132,Eleventh,Eleventh Edition,2.0,0.8773440718650818,0.6666666666666666,0.6663759350776672,0.872007429599762,0.8477353453636169,0.0,0.6666666666666666,0.2631578947368421
2133,4,13,0.0,0.0950660780072212,0.0,0.6978244185447693,0.1900423765182495,0.213847890496254,0.0,0.0,0.0
2134,4,22,0.0,0.0515652410686016,0.0,0.6987453699111938,0.2152537256479263,0.2281292676925659,0.0,0.0,0.0
2135,4,24,2.0,0.0314355753362178,0.0,0.6764461994171143,0.2997172474861145,0.342389851808548,0.0,0.0,0.0
2136,V6 single hybrid turbocharger engine,v8 - engine,0.0,0.3751263022422791,0.2857142857142857,0.5601410269737244,0.5829740166664124,0.5785073041915894,0.0,0.28571428571428575,0.15625
2137,V6 single hybrid turbocharger engine,Diesel,0.0,0.1724650114774704,0.0,0.3622433543205261,0.3132691383361816,0.3036497235298157,0.0,0.0,0.0
2138,V6 single hybrid turbocharger engine,rover v8 engines,1.0,0.1881047189235687,0.0,0.548611581325531,0.5602446794509888,0.5718357563018799,0.0,0.0,0.15625
2139,V6 single hybrid turbocharger engine,V6,1.0,0.7081876397132874,0.3333333333333333,0.4861476421356201,0.7188647985458374,0.6933966875076294,0.0,0.33333333333333337,0.35714285714285715
2140,V6 single hybrid turbocharger engine,turbocharged 90 degree V6 reciprocating engines,1.0,0.6590039134025574,0.1818181818181818,0.5281487107276917,0.6828413009643555,0.6786637902259827,0.0,0.1818181818181818,0.25423728813559315
2141,V6 single hybrid turbocharger engine,90 degree V6 reciprocating engines,1.0,0.5468246936798096,0.2,0.4550877809524536,0.6002330780029297,0.5858297348022461,0.0,0.20000000000000004,0.20000000000000004
2142,V6 single hybrid turbocharger engine,V8,1.0,0.2722844481468201,0.0,0.4291534721851349,0.4982869327068329,0.4791969060897827,0.0,0.0,0.0
2143,V6 single hybrid turbocharger engine,1.6 litre four-stroke turbocharged V6 reciprocating engines,1.0,0.6417168378829956,0.1666666666666666,0.5042615532875061,0.7670895457267761,0.8025972843170166,0.0,0.14285714285714285,0.22058823529411764
2144,The Fabulous Moolah,charlotte,0.0,0.0103449719026684,0.0,0.3010941445827484,0.2403510957956314,0.2359184771776199,0.0,0.0,0.0
2145,The Fabulous Moolah,Charlotte Flair,0.0,0.0093009704723954,0.0,0.293026864528656,0.3306848108768463,0.34918212890625,0.0,0.0,0.0
2146,The Fabulous Moolah,alexa bliss,0.0,0.0095788277685642,0.0,0.2883427739143372,0.1495141834020614,0.1411901861429214,0.0,0.0,0.0
2147,Armistice of 11 November 1918,Warhouse,0.0,0.0103010693565011,0.0,0.2711136937141418,0.1681767255067825,0.161467507481575,0.0,0.0,0.0
2148,Armistice of 11 November 1918,11 November 1918,2.0,0.6858558654785156,0.7499999999999999,0.8294355273246765,0.8958417177200317,0.9133105874061584,0.0,0.7499999999999999,0.920138888888889
2149,"""Somber News""",2015,0.0,0.0095934141427278,0.0,0.3745305538177489,0.1004789173603057,0.1046572774648666,0.0,0.0,0.0
2150,"""Somber News""",Part II,0.0,0.0099616786465048,0.0,0.3121623396873474,0.0555517338216304,0.0206868927925825,0.0,0.0,0.0
2151,"""Somber News""",The sixth season,0.0,0.010229798965156,0.0,0.3815447986125946,0.1953178346157074,0.1925066709518432,0.0,0.0,0.0
2152,"""Somber News""",the epilogue,0.0,0.0093873469159007,0.0,0.4375720620155335,0.1413354277610778,0.1221321672201156,0.0,0.0,0.0
2153,"""Somber News""",in part ii,0.0,0.0130753619596362,0.0,0.3553045392036438,-0.0630873963236808,-0.0462820418179035,0.0,0.0,0.0
2154,"""Somber News""","December 6, 2009",0.0,0.0111074168235063,0.0,0.3167479336261749,0.210060715675354,0.2145146131515503,0.0,0.0,0.0
2155,"""Somber News""","March 23, 2017",0.0,0.0110638197511434,0.0,0.3225425183773041,-0.0240979325026273,-0.0855918228626251,0.0,0.0,0.0
2156,"""Somber News""",12600476,0.0,0.0095094516873359,0.0,0.3105398416519165,0.1793002337217331,0.1764033436775207,0.0,0.0,0.0
2157,"""Somber News""","February 23, 2013",1.0,0.0111203398555517,0.0,0.3267593085765838,-0.0496575757861137,-0.1176383644342422,0.0,0.0,0.0
2158,"""Formality""",13,0.0,0.0149775724858045,0.0,0.3760277330875397,0.2279407978057861,0.2425493150949478,0.0,0.0,0.0
2159,"""Formality""",Wolf Moon '',0.0,0.0095415459945797,0.0,0.3975373506546021,0.1478988379240036,0.1139695346355438,0.0,0.0,0.16666666666666666
2160,"""Formality""",Teen Wolf,0.0,0.0095719583332538,0.0,0.2804518640041351,0.0805260762572288,0.079676404595375,0.0,0.0,0.0
2161,"""Formality""",season 3 episode 13,0.0,0.0097127556800842,0.0,0.2910367548465729,0.1609889566898346,0.1637455970048904,0.0,0.0,0.0
2162,"""Formality""","\""Code Breaker\""",0.0,0.0096299359574913,0.0,0.4311850070953369,0.3149778544902801,0.2870692908763885,0.0,0.0,0.10416666666666666
2163,"""Formality""",season one,2.0,0.0096603343263268,0.0,0.3415027260780334,0.1851934641599655,0.1868984997272491,0.0,0.0,0.0
2164,"""Formality""",Season 1,2.0,0.009947664104402,0.0,0.3295890092849731,0.1915465891361236,0.194951444864273,0.0,0.0,0.0
2165,Henry Loeb III,"martin luther king, jr.",0.0,0.0103589138016104,0.0,0.3034361600875854,0.2107990086078643,0.2012960612773895,0.0,0.0,0.0
2166,Henry Loeb III,Tom T. Hall,0.0,0.0175787098705768,0.0,0.2816181480884552,0.1274904310703277,0.1220341324806213,0.0,0.0,0.0
2167,Henry Loeb III,Thornton,0.0,0.0100528337061405,0.0,0.2534361481666565,0.1447366327047348,0.172679454088211,0.0,0.0,0.0
2168,Henry Loeb III,henry loeb,2.0,0.8513963222503662,0.8,0.8746427297592163,0.6137521266937256,0.6253046989440918,0.0,0.8,0.8928571428571429
2169,1951,october 1947,0.0,0.0168220438063144,0.0,0.6169129014015198,0.3453512787818908,0.3825172185897827,0.0,0.0,0.0
2170,1951,1947,0.0,0.2783824801445007,0.0,0.8185858130455017,0.5305127501487732,0.5821227431297302,0.0,0.0,0.0
2171,1951,1975,0.0,0.0109890513122081,0.0,0.7171975374221802,0.2272407859563827,0.2976788282394409,0.0,0.0,0.0
2172,1951,1833,0.0,0.0192534662783145,0.0,0.6095914840698242,0.1889057755470276,0.2102183103561401,0.0,0.0,0.0
2173,1951,1939,0.0,0.2431887090206146,0.0,0.6994640827178955,0.4021346271038055,0.4481491446495056,0.0,0.0,0.0
2174,1951,April 1951,1.0,0.5178853869438171,0.6666666666666666,0.7419484853744507,0.7662043571472168,0.8069106340408325,0.0,0.6666666666666666,0.2631578947368421
2175,Albuquerque,"Saga Prefecture, Japan",0.0,0.0097278235480189,0.0,0.2811264097690582,0.0188541188836097,-0.0105108898133039,0.0,0.0,0.0
2176,Albuquerque,Bristol,0.0,0.0093610621988773,0.0,0.4081806540489197,0.2815333604812622,0.3116721510887146,0.0,0.0,0.0
2177,Albuquerque,"Paris, France",0.0,0.0095854122191667,0.0,0.3280110955238342,0.1621272712945938,0.1576769053936004,0.0,0.0,0.0
2178,Albuquerque,champ - de - mars,0.0,0.0095611382275819,0.0,0.2675811350345612,0.2151893824338913,0.2046070098876953,0.0,0.0,0.0
2179,Albuquerque,New York,0.0,0.0095062544569373,0.0,0.2650191783905029,0.395779401063919,0.4383385181427002,0.0,0.0,0.0
2180,Albuquerque,London,0.0,0.0115213431417942,0.0,0.3336464762687683,0.2318523973226547,0.2476512491703033,0.0,0.0,0.0
2181,Albuquerque,"albuquerque, new mexico",2.0,0.6691115498542786,0.5,0.6663967967033386,0.7884150147438049,0.7406966686248779,0.0,0.5,0.13513513513513511
2182,actual testing of each processor,hertz,0.0,0.0234503541141748,0.0,0.357517808675766,0.067439928650856,0.0468587987124919,0.0,0.0,0.0
2183,actual testing of each processor,Computus,0.0,0.4502104818820953,0.0,0.2615568935871124,0.2847119271755218,0.2227731198072433,0.0,0.0,0.0
2184,actual testing of each processor,CU,0.0,0.0133100599050521,0.0,0.3128873109817505,-0.0047158380039036,-0.0383417457342147,0.0,0.0,0.0
2185,actual testing of each processor,the frequency of an oscillator crystal,1.0,0.0092824203893542,0.2222222222222222,0.3639871478080749,0.2171328961849212,0.1467386335134506,0.0,0.1818181818181818,0.0847457627118644
2186,actual testing of each processor,actual testing,1.0,0.6130059957504272,0.5714285714285715,0.7237292528152466,0.6001132130622864,0.5579745769500732,0.0,0.5714285714285715,0.8152173913043478
2187,1962,"november 23, 1961",0.0,0.1463266313076019,0.0,0.5790567994117737,0.3569121658802032,0.3414082825183868,0.0,0.0,0.0
2188,1962,1968,0.0,0.0253422521054744,0.0,0.7512421607971191,0.530903697013855,0.555794358253479,0.0,0.0,0.0
2189,Brontis Jodorowsky,ezra miller,0.0,0.0099403792992234,0.0,0.2075657248497009,0.1241165697574615,0.0834386050701141,0.0,0.0,0.0
2190,Brontis Jodorowsky,Jude Law,0.0,0.0109247546643018,0.0,0.2000965625047684,0.2152409106492996,0.2013343572616577,0.0,0.0,0.0
2191,Brontis Jodorowsky,Claudia Kim,0.0,0.0096261166036129,0.0,0.2262485921382904,0.150694727897644,0.1694556772708892,0.0,0.0,0.0
2192,Brontis Jodorowsky,David Sakurai,0.0,0.0102395275607705,0.0,0.2254238724708557,0.1896553635597229,0.1879915297031402,0.0,0.0,0.0
2193,Brontis Jodorowsky,johnny depp,0.0,0.0093708708882331,0.0,0.2120190262794494,0.2475199550390243,0.2607797384262085,0.0,0.0,0.0
2194,Brontis Jodorowsky,Dean Fujioka,0.0,0.0097053321078419,0.0,0.2104246467351912,0.2028818130493164,0.1849007457494736,0.0,0.0,0.0
2195,Marburg marburgvirus,lake victoria marburgvirus,0.0,0.7583849430084229,0.4,0.7850541472434998,0.7615740895271301,0.7269740104675293,0.0,0.4,0.17241379310344826
2196,Marburg marburgvirus,zaire ebolavirus,0.0,0.1480639725923538,0.0,0.3391927182674408,0.3813387751579284,0.3839412331581116,0.0,0.0,0.0
2197,Marburg marburgvirus,Zika virus,0.0,0.0302033126354217,0.0,0.3224161863327026,0.4084163010120392,0.3994137644767761,0.0,0.0,0.0
2198,Marburg marburgvirus,DED,0.0,0.009417325258255,0.0,0.2360108494758606,-0.0211097504943609,-0.0519563294947147,0.0,0.0,0.0
2199,Marburg marburgvirus,marburgvirus,2.0,0.9691905975341796,0.6666666666666666,0.9737675786018372,0.9660457372665404,0.9624329209327698,0.0,0.6666666666666666,0.45454545454545453
2200,Marburg marburgvirus,Marburg virus,2.0,0.9672755002975464,0.5,0.8842560052871704,0.971979558467865,0.9706341624259948,0.0,0.5,0.25
2201,Tammany Hall,Tammany Society,0.0,0.7669154405593872,0.5,0.8347114324569702,0.7072128653526306,0.6877139210700989,0.0,0.5,0.25
2202,Tammany Hall,William Magear Tweed,2.0,0.0099201360717415,0.0,0.244748517870903,0.1839013546705246,0.1676836013793945,0.0,0.0,0.0
2203,222,125,0.0,0.0234190393239259,0.0,0.6917555332183838,0.1648843586444854,0.1810853779315948,0.0,0.0,0.0
2204,222,136,0.0,0.0324752405285835,0.0,0.7341410517692566,0.1915294975042343,0.2341930717229843,0.0,0.0,0.0
2205,222,79,0.0,0.0112534072250127,0.0,0.6557643413543701,0.1981349140405655,0.2379234135150909,0.0,0.0,0.0
2206,222,100,0.0,0.0169539228081703,0.0,0.6182423830032349,0.2243878990411758,0.2717359662055969,0.0,0.0,0.0
2207,222,146,0.0,0.0153605369850993,0.0,0.7386299371719359,0.3880519568920135,0.4164789021015167,0.0,0.0,0.0
2208,222,102,0.0,0.0121315075084567,0.0,0.6951014399528503,0.4001599252223968,0.4537230134010315,0.0,0.0,0.0
2209,222,106,0.0,0.0179529897868633,0.0,0.6646125912666321,0.3261213898658752,0.3980230093002319,0.0,0.0,0.0
2210,222,72,0.0,0.0131844263523817,0.0,0.7371264100074768,0.3341750502586365,0.3699095845222473,0.0,0.0,0.0
2211,Bockscar,Enola Gay,0.0,0.0096101053059101,0.0,0.211917832493782,0.1838710308074951,0.2294012606143951,0.0,0.0,0.0
2212,Bockscar,Paul Warfield Tibbets Jr.,0.0,0.009428278543055,0.0,0.2446597665548325,0.2170723676681518,0.1967308074235916,0.0,0.0,0.0
2213,1100ml,568,0.0,0.0096936896443367,0.0,0.3690677583217621,0.0786426663398742,0.0774893909692764,0.0,0.0,0.0
2214,1100ml,64 and 128 U.S. fluid ounces,0.0,0.0100948838517069,0.0,0.3180932104587555,0.3009836077690124,0.2701021432876587,0.0,0.0,0.0
2215,1100ml,1892.7,0.0,0.0100505463778972,0.0,0.3557759821414947,0.1222822666168212,0.1221006512641906,0.0,0.0,0.0
2216,1100ml,"1,892.7 ml",0.0,0.4163758754730225,0.0,0.3541419208049774,0.4285339713096618,0.3939964473247528,0.0,0.0,0.0
2217,1100ml,10 millilitres,0.0,0.3664644062519073,0.0,0.3225050866603851,0.5353150367736816,0.5522359609603882,0.0,0.0,0.0
2218,1100ml,64 and 128,0.0,0.0098082749173045,0.0,0.3945065438747406,0.1513354778289795,0.134713664650917,0.0,0.0,0.0
2219,1100ml,14,0.0,0.0118851820006966,0.0,0.3970595300197601,0.1706358939409256,0.182359904050827,0.0,0.0,0.0
2220,1100ml,Two,0.0,0.0093271629884839,0.0,0.3488969504833221,0.0529198721051216,0.0389228612184524,0.0,0.0,0.0
2221,Michael Faraday,Guillaume Duchenne,0.0,0.0095840953290462,0.0,0.2241293042898178,0.0805190354585647,0.0689334571361541,0.0,0.0,0.0
2222,Michael Faraday,Nikola Tesla,1.0,0.0103726489469409,0.0,0.2864462733268738,0.291710764169693,0.327151894569397,0.0,0.0,0.0
2223,60,200,0.0,0.037228737026453,0.0,0.6584558486938477,0.3095188438892364,0.3570432960987091,0.0,0.0,0.0
2224,60,40,0.0,0.2160771638154983,0.0,0.7972376942634583,0.5001994967460632,0.5423663854598999,0.0,0.0,0.0
2225,Robert MacArthur Crawford,travis nichols,0.0,0.0098537961021065,0.0,0.3179758787155151,0.0647311136126518,0.0213083028793334,0.0,0.0,0.0
2226,Robert MacArthur Crawford,Chris Brigandi,0.0,0.0098161781206727,0.0,0.2676765620708465,0.3019709289073944,0.3325375318527221,0.0,0.0,0.0
2227,Robert MacArthur Crawford,John Berryman,0.0,0.0108073409646749,0.0,0.3787855207920074,0.224764734506607,0.2450851202011108,0.0,0.0,0.0
2228,Robert MacArthur Crawford,Allan Dwan,0.0,0.0099485525861382,0.0,0.3159787356853485,0.1865997910499572,0.1375177204608917,0.0,0.0,0.0
2229,Robert MacArthur Crawford,jon krakauer,0.0,0.0095754163339734,0.0,0.2489453107118606,0.2627462446689605,0.2473260164260864,0.0,0.0,0.0
